family_id,family_type,character,basis,relationship,source,confidence,review_status
component-8fb6,component-shared,避,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8fb6,component-shared,邀,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8fb6,component-shared,邁,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8fb6,component-shared,還,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8fb6,component-shared,邊,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8fb6,component-shared,邏,辶,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8ff7,component-shared,瞇,迷,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8ff7,component-shared,謎,迷,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-8ff7,component-shared,迷,迷,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9000,component-shared,腿,退,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9000,component-shared,退,退,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9020,component-shared,糙,造,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9020,component-shared,造,造,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9022,component-shared,篷,逢,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9022,component-shared,縫,逢,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9022,component-shared,蓬,逢,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9022,component-shared,逢,逢,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9023,component-shared,蓮,連,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9023,component-shared,連,連,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9023,component-shared,鏈,連,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9040,component-shared,隨,遀,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9040,component-shared,髓,遀,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9053,component-shared,導,道,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9053,component-shared,道,道,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9077,component-shared,遷,遷,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9077,component-shared,韆,遷,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a3,component-shared,哪,那,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a3,component-shared,娜,那,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a3,component-shared,挪,那,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a3,component-shared,那,那,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a6,component-shared,梆,邦,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a6,component-shared,綁,邦,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90a6,component-shared,邦,邦,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90ce,component-shared,廊,郎,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90ce,component-shared,螂,郎,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90ce,component-shared,郎,郎,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90ed,component-shared,廓,郭,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90ed,component-shared,郭,郭,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90fd,component-shared,嘟,都,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-90fd,component-shared,都,都,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9109,component-shared,嚮,鄉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9109,component-shared,鄉,鄉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9109,component-shared,響,鄉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-912d,component-shared,擲,鄭,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-912d,component-shared,鄭,鄭,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,配,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,酒,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,酬,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,酷,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,酸,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,醉,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,醒,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-9149,component-shared,醫,酉,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-914b,component-shared,尊,酋,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-914b,component-shared,猶,酋,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c6,component-shared,悉,釆,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c6,component-shared,番,釆,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c6,component-shared,竊,釆,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c6,component-shared,釋,釆,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,彩,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,採,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,睬,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,菜,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,踩,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91c7,component-shared,采,采,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,哩,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,埋,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,理,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,童,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,里,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,野,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,量,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,釐,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cc,component-shared,鯉,里,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,動,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,種,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,腫,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,董,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,衝,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,重,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cd,component-shared,鍾,重,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cf,component-shared,糧,量,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91cf,component-shared,量,量,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,金,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,釗,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,釘,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,針,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,釣,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鈍,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鈕,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鈞,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鈴,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鈸,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鉗,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鉛,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,銀,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,銅,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,銜,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,銷,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鋒,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鋤,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鋪,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鋸,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鋼,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錄,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錘,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錠,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錢,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錦,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錫,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錯,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,錶,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鍋,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鍛,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鍬,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鍵,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鍾,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
component-91d1,component-shared,鎖,金,contains-component,chise-ids-ucs-basic@352e13378e411c322cfa16bfd7a6d21d670d7eca,source-derived,unreviewed
